	source	book	book_number	chapter	starting_verse	ending_verse	ten_commandments	hammurabi_law	hammurabi_epilogue	preamble	article	bill_of_rights	amendment	ethic
368	Mosaic	Deuteronomy	5	15	19		False	False	False	False	False	False	False	All the firstling males that come of thy herd and of thy flock thou shalt sanctify unto the Lord thy God: thou shalt do no work with the firstling of thy bullock, nor shear the firstling of thy sheep.
369	Mosaic	Deuteronomy	5	16	3		False	False	False	False	False	False	False	Thou shalt eat no leavened bread with it; seven days shalt thou eat unleavened bread therewith, even the bread of affliction; for thou camest forth out of the land of Egypt in haste: that thou mayest remember the day when thou camest forth out of the land of Egypt all the days of thy life.
370	Mosaic	Deuteronomy	5	16	4		False	False	False	False	False	False	False	And there shall be no leavened bread seen with thee in all thy coast seven days; neither shall there any thing of the flesh, which thou sacrificedst the first day at even, remain all night until the morning.
371	Mosaic	Deuteronomy	5	16	14		False	False	False	False	False	False	False	And thou shalt rejoice in thy feast, thou, and thy son, and thy daughter, and thy manservant, and thy maidservant, and the Levite, the stranger, and the fatherless, and the widow, that are within thy gates.
372	Mosaic	Deuteronomy	5	16	16		False	False	False	False	False	False	False	Three times in a year shall all thy males appear before the Lord thy God in the place which he shall choose; in the feast of unleavened bread, and in the feast of weeks, and in the feast of tabernacles: and they shall not appear before the Lord empty:
373	Mosaic	Deuteronomy	5	16	18		False	False	False	False	False	False	False	udges and officers shalt thou make thee in all thy gates, which the Lord thy God giveth thee, throughout thy tribes: and they shall judge the people with just judgment.
374	Mosaic	Deuteronomy	5	16	21		False	False	False	False	False	False	False	Thou shalt not plant thee a grove of any trees near unto the altar of the Lord thy God, which thou shalt make thee.
375	Mosaic	Deuteronomy	5	16	22		False	False	False	False	False	False	False	Neither shalt thou set thee up any image; which the Lord thy God hateth.
376	Mosaic	Deuteronomy	5	17	1		False	False	False	False	False	False	False	Thou shalt not sacrifice unto the Lord thy God any bullock, or sheep, wherein is blemish, or any evilfavouredness: for that is an abomination unto the Lord thy God.
377	Mosaic	Deuteronomy	5	17	11		False	False	False	False	False	False	False	According to the sentence of the law which they shall teach thee, and according to the judgment which they shall tell thee, thou shalt do: thou shalt not decline from the sentence which they shall shew thee, to the right hand, nor to the left.
378	Mosaic	Deuteronomy	5	17	15		False	False	False	False	False	False	False	Thou shalt in any wise set him king over thee, whom the Lord thy God shall choose: one from among thy brethren shalt thou set king over thee: thou mayest not set a stranger over thee, which is not thy brother.
379	Mosaic	Deuteronomy	5	17	16		False	False	False	False	False	False	False	But he shall not multiply horses to himself, nor cause the people to return to Egypt, to the end that he should multiply horses: forasmuch as the Lord hath said unto you, Ye shall henceforth return no more that way.
380	Mosaic	Deuteronomy	5	17	17		False	False	False	False	False	False	False	Neither shall he multiply wives to himself, that his heart turn not away: neither shall he greatly multiply to himself silver and gold.
381	Mosaic	Deuteronomy	5	17	18		False	False	False	False	False	False	False	And it shall be, when he sitteth upon the throne of his kingdom, that he shall write him a copy of this law in a book out of that which is before the priests the Levites:
382	Mosaic	Deuteronomy	5	18	1		False	False	False	False	False	False	False	The priests the Levites, and all the tribe of Levi, shall have no part nor inheritance with Israel: they shall eat the offerings of the Lord made by fire, and his inheritance.
383	Mosaic	Deuteronomy	5	18	2		False	False	False	False	False	False	False	Therefore shall they have no inheritance among their brethren: the Lord is their inheritance, as he hath said unto them.
384	Mosaic	Deuteronomy	5	18	3		False	False	False	False	False	False	False	And this shall be the priest's due from the people, from them that offer a sacrifice, whether it be ox or sheep; and they shall give unto the priest the shoulder, and the two cheeks, and the maw.
385	Mosaic	Deuteronomy	5	18	4		False	False	False	False	False	False	False	The firstfruit also of thy corn, of thy wine, and of thine oil, and the first of the fleece of thy sheep, shalt thou give him.
386	Mosaic	Deuteronomy	5	18	6	8	False	False	False	False	False	False	False	And if a Levite come from any of thy gates out of all Israel, where he sojourned, and come with all the desire of his mind unto the place which the Lord shall choose; Then he shall minister in the name of the Lord his God, as all his brethren the Levites do, which stand there before the Lord. They shall have like portions to eat, beside that which cometh of the sale of his patrimony.
387	Mosaic	Deuteronomy	5	18	10		False	False	False	False	False	False	False	There shall not be found among you any one that maketh his son or his daughter to pass through the fire, or that useth divination, or an observer of times, or an enchanter, or a witch,
388	Mosaic	Deuteronomy	5	18	11		False	False	False	False	False	False	False	Or a charmer, or a consulter with familiar spirits, or a wizard, or a necromancer.
389	Mosaic	Deuteronomy	5	18	15		False	False	False	False	False	False	False	The Lord thy God will raise up unto thee a Prophet from the midst of thee, of thy brethren, like unto me; unto him ye shall hearken;
390	Mosaic	Deuteronomy	5	18	20		False	False	False	False	False	False	False	But the prophet, which shall presume to speak a word in my name, which I have not commanded him to speak, or that shall speak in the name of other gods, even that prophet shall die.
391	Mosaic	Deuteronomy	5	18	22		False	False	False	False	False	False	False	When a prophet speaketh in the name of the Lord, if the thing follow not, nor come to pass, that is the thing which the Lord hath not spoken, but the prophet hath spoken it presumptuously: thou shalt not be afraid of him.
392	Mosaic	Deuteronomy	5	19	3		False	False	False	False	False	False	False	Thou shalt prepare thee a way, and divide the coasts of thy land, which the Lord thy God giveth thee to inherit, into three parts, that every slayer may flee thither.
393	Mosaic	Deuteronomy	5	19	13		False	False	False	False	False	False	False	Thine eye shall not pity him, but thou shalt put away the guilt of innocent blood from Israel, that it may go well with thee.
394	Mosaic	Deuteronomy	5	19	14		False	False	False	False	False	False	False	Thou shalt not remove thy neighbour's landmark, which they of old time have set in thine inheritance, which thou shalt inherit in the land that the Lord thy God giveth thee to possess it.
395	Mosaic	Deuteronomy	5	19	15		False	False	False	False	False	False	False	One witness shall not rise up against a man for any iniquity, or for any sin, in any sin that he sinneth: at the mouth of two witnesses, or at the mouth of three witnesses, shall the matter be established.
396	Mosaic	Deuteronomy	5	19	19		False	False	False	False	False	False	False	Then shall ye do unto him, as he had thought to have done unto his brother: so shalt thou put the evil away from among you.
397	Mosaic	Deuteronomy	5	20	2		False	False	False	False	False	False	False	And it shall be, when ye are come nigh unto the battle, that the priest shall approach and speak unto the people,
398	Mosaic	Deuteronomy	5	20	3		False	False	False	False	False	False	False	And shall say unto them, Hear, O Israel, ye approach this day unto battle against your enemies: let not your hearts faint, fear not, and do not tremble, neither be ye terrified because of them;
399	Mosaic	Deuteronomy	5	20	10		False	False	False	False	False	False	False	When thou comest nigh unto a city to fight against it, then proclaim peace unto it.
400	Mosaic	Deuteronomy	5	20	16		False	False	False	False	False	False	False	But of the cities of these people, which the Lord thy God doth give thee for an inheritance, thou shalt save alive nothing that breatheth:
401	Mosaic	Deuteronomy	5	20	17		False	False	False	False	False	False	False	But thou shalt utterly destroy them; namely, the Hittites, and the Amorites, the Canaanites, and the Perizzites, the Hivites, and the Jebusites; as the Lord thy God hath commanded thee:
402	Mosaic	Deuteronomy	5	20	19		False	False	False	False	False	False	False	When thou shalt besiege a city a long time, in making war against it to take it, thou shalt not destroy the trees thereof by forcing an axe against them: for thou mayest eat of them, and thou shalt not cut them down (for the tree of the field is man's life) to employ them in the siege:
403	Mosaic	Deuteronomy	5	21	4		False	False	False	False	False	False	False	And the elders of that city shall bring down the heifer unto a rough valley, which is neither eared nor sown, and shall strike off the heifer's neck there in the valley:
